id	net_time	start_time	end_time	op	wf_curr_app	userid	status	user_type	comments	appid	grID	internalfileid	clientid	log_id
11838	0.04000000	20230412132530	20230412132530	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011755
11797	0.04000000	20230412131649	20230412131649	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011714
11779	0.04000000	20230412130902	20230412130902	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011696
11780	0.04000000	20230412130902	20230412130902	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011697
11762	0.04000000	20230412130142	20230412130142	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011679
11907	0.04000000	20230412133709	20230412133709	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011824
11893	0.04000000	20230412133437	20230412133437	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011810
11886	0.04000000	20230412133346	20230412133346	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011803
11887	0.04000000	20230412133346	20230412133346	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011804
11928	0.04000000	20230412135104	20230412135104	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MFACENDOLA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011845
11925	0.04000000	20230412135053	20230412135053	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MFACENDOLA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011842
11926	0.04000000	20230412135053	20230412135053	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MFACENDOLA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011843
11922	0.04000000	20230412135050	20230412135050	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MFACENDOLA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011839
11958	0.04000000	20230412141858	20230412141858	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011875
12027	0.04000000	20230412143514	20230412143514	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011944
12028	0.04000000	20230412143514	20230412143514	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011945
11588	0.04000000	20230412115235	20230412115235	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011505
11568	0.04000000	20230412112218	20230412112218	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	SSCAGNETTI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011485
11577	0.04000000	20230412113714	20230412113714	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011494
11552	0.04000000	20230412111935	20230412111935	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011470
11553	0.04000000	20230412111935	20230412111936	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011471
11529	0.04000000	20230412111610	20230412111610	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011447
11537	0.04000000	20230412111705	20230412111705	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011455
11491	0.04000000	20230412110406	20230412110406	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011409
11492	0.04000000	20230412110406	20230412110407	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011410
11482	0.04000000	20230412110200	20230412110200	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011401
11517	0.04000000	20230412111350	20230412111350	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011435
11709	0.04000000	20230412123831	20230412123831	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DCARANGELO	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011626
11710	0.04000000	20230412123831	20230412123831	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DCARANGELO	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011627
11672	0.04000000	20230412122111	20230412122111	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011589
11662	0.04000000	20230412121634	20230412121634	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011579
11663	0.04000000	20230412121635	20230412121635	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011580
11605	0.04000000	20230412115934	20230412115934	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011522
11606	0.04000000	20230412115934	20230412115934	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011523
12056	0.04000000	20230412144051	20230412144051	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011973
12050	0.04000000	20230412143934	20230412143934	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011967
12042	0.04000000	20230412143816	20230412143816	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011959
12043	0.04000000	20230412143816	20230412143816	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011960
12034	0.04000000	20230412143650	20230412143650	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011951
12035	0.04000000	20230412143650	20230412143650	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000011952
2380	0.04000000	20230331124300	20230331124300	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000002361
2735	0.04000000	20230403083930	20230403083930	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000002716
3271	0.04000000	20230403095530	20230403095530	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003244
3272	0.04000000	20230403095530	20230403095530	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003245
3265	0.04000000	20230403095517	20230403095517	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003238
3217	0.04000000	20230403094744	20230403094744	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003190
3208	0.04000000	20230403094701	20230403094701	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003181
3209	0.04000000	20230403094701	20230403094701	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003182
4592	0.04000000	20230403153426	20230403153426	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000004556
4516	0.04000000	20230403151802	20230403151802	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000004483
4050	0.04000000	20230403125358	20230403125358	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000004017
4073	0.04000000	20230403125758	20230403125758	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000004040
3687	0.04000000	20230403111215	20230403111215	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003655
3491	0.04000000	20230403103625	20230403103625	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000003462
277	0.04000000	20230330101928	20230330101928	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000273
268	0.04000000	20230330101626	20230330101626	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000264
269	0.04000000	20230330101626	20230330101626	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000265
261	0.04000000	20230330101538	20230330101538	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000257
63	0.04000000	20230330084420	20230330084420	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	LFINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000063
6	0.04000000	20230330074628	20230330074628	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	SDELGOBBO	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000006
117	0.04000000	20230330091352	20230330091352	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000115
932	0.04000000	20230330141719	20230330141719	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	LFINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000925
872	0.04000000	20230330133526	20230330133526	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000865
895	0.04000000	20230330134457	20230330134457	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000000888
2147	0.04000000	20230331112439	20230331112439	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000002130
2323	0.04000000	20230331121054	20230331121054	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000002305
2286	0.04000000	20230331120509	20230331120509	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000002268
1897	0.04000000	20230331103050	20230331103050	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000001880
7633	0.04000000	20230405104254	20230405104254	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007575
7578	0.04000000	20230405102900	20230405102900	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007520
7921	0.04000000	20230405112108	20230405112108	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007858
7911	0.04000000	20230405112013	20230405112013	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007848
7912	0.04000000	20230405112014	20230405112014	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007849
8017	0.04000000	20230405113732	20230405113733	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007954
7988	0.04000000	20230405113026	20230405113026	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007925
7316	0.04000000	20230405090536	20230405090536	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007261
7086	0.04000000	20230404184452	20230404184452	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FFAILLI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000007032
9105	0.04000000	20230406122312	20230406122312	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000009034
9106	0.04000000	20230406122312	20230406122312	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000009035
8857	0.04000000	20230406095439	20230406095439	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	LFINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000008787
8402	0.04000000	20230405131152	20230405131152	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000008335
8413	0.04000000	20230405131626	20230405131626	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000008346
8419	0.04000000	20230405131747	20230405131747	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000008352
8420	0.04000000	20230405131747	20230405131747	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000008353
8194	0.04000000	20230405120228	20230405120228	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	MGUANDALINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000008127
6678	0.04000000	20230404165922	20230404165922	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000006627
6546	0.04000000	20230404165018	20230404165018	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000006497
5840	0.04000000	20230404143708	20230404143708	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005799
4774	0.04000000	20230403160350	20230403160350	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000004738
4787	0.04000000	20230403160427	20230403160427	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000004751
4723	0.04000000	20230403155609	20230403155609	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000004687
5618	0.04000000	20230404115906	20230404115906	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005581
5381	0.04000000	20230404094444	20230404094445	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005344
5382	0.03000000	20230404094445	20230404094445	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005345
5339	0.03000000	20230404093614	20230404093614	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005303
5330	0.03000000	20230404093204	20230404093204	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005294
5331	0.03000000	20230404093204	20230404093204	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005295
5320	0.03000000	20230404092805	20230404092805	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	LFINI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005284
5310	0.03000000	20230404092327	20230404092327	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005274
5311	0.03000000	20230404092327	20230404092327	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005275
5453	0.03000000	20230404102303	20230404102303	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005416
5389	0.03000000	20230404094537	20230404094537	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005352
5399	0.03000000	20230404094820	20230404094820	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005362
5407	0.03000000	20230404094936	20230404094936	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	FRINALDI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005370
5276	0.03000000	20230404085817	20230404085817	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005240
5283	0.03000000	20230404085901	20230404085902	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005247
5165	0.03000000	20230404083812	20230404083812	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005129
5166	0.03000000	20230404083812	20230404083812	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005130
5197	0.03000000	20230404084149	20230404084149	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	GVENCESLAI	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005161
5619	0.03000000	20230404115906	20230404115906	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005582
5621	0.03000000	20230404115908	20230404115908	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005584
5622	0.03000000	20230404115908	20230404115908	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005585
5603	0.03000000	20230404115300	20230404115300	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	DDESIMONE	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005566
5635	0.03000000	20230404115933	20230404115933	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005596
5628	0.03000000	20230404115918	20230404115918	ClientsFunctions.asp --> Function ShowPreviousListCommission	yyy	ASERRA	XXX	I	yyy	GuaranteeRequest	XXX	XXX	XXX	LT000000005589
